id,platform,state,text,author,date,url,likes,shares,keyword_used,created_at
120,nairaland,Lagos,"Initially when the allegation of Dangote against NMPDRA boss Ahmed Farouk came up and also against his children schooling abroad I was happy with how Dangote is exposing this people living lavishly. What excited me the most was when Dangote slashed the price of petrol to 699 naira but was angry that Ahmed Farouk approved the importation of billions of litres of petrol for Q1 of 2026. I was also happy when Dangote started fighting against the importation of Petrol claiming that the petrol imported is killing local production and that he is slashing his own petrol price for the good and betterment of Nigerians. I also saw how nairalanders were supporting him with their comments. I was also liking their comments indirectly supporting how Dangote is fighting for the good of the masses But at a point, I began to suspect that something is not right. I began to suspect that I was missing something. I began to suspect the desperation with Which Dangote was going with this fight. I suspected that something was amiss but I could not put them together. I decided I will ask God about it during my midnight prayer. As I was praying in the midnight, I asked God to tell me if Dangote was really fighting for the good of Nigerians. God spoke immediately. He said that Nigerians should not be carried away with the sudden 'care' and 'concern' Dangote is showing to them. He said that he is not fighting for the interest of Nigerians but for his own selfish gain. He wants to monopolise the petroleum industry the same way he had Monopoly in cement and other commodities. He said that Dangote does not want competition, he wants to be in total control and monopoly of the petroleum industry. He said that Dangote wants to kill importation by all means because he wants to be the only one that produces and sells it He also said that the price reduction in his petrol is temporary and once he achieves his selfish aim, Nigerians will see his true color. He then used cement as a case study. He has monopoly over cement production yet cement is expensive. He then said that Dangote is one of the cabals that put Nigeria in this condition we are into. He then said that we Nigerians have short memory, look at how everybody is praising him because of his supposed fight against importation, high rate of petrol and fighting for the masses. He then said that Dangote refinery is a private refinary. What is his business with Petrol importation, how is that his headache. He is even a private citizen and not in power, how will he be preventing people that import petrol from doing their legitimate business. He even mocked Dangote, someone of his caliber, Africa richest man of stooping so low to fight with NMPDRA boss Farouk, even to the extent of investigating his children education abroad and even petitioning him to ICPC on allegations of corruption and living above his means. He is doing all these to bring Farouk down and at the end achieve the monopoly of the petroleum industry. But God said he will fail in his inordinate ambition. He said that as long as He is God, he will never achieve that monopoly. He then said that petrol importation will continue and he cannot stop it He also said that the corruption case he has instituted against Farouk will not see the light of the day. Nigerians be warned, don't be deceived by his supposed 'Fight' against importation and sudden love for the masses. This is thus saith the Lord. Abeg check my profile 👇👇👇",3f97a4d3765e,2026-12-17 07:28:00,https://www.nairaland.com/8582564/what-god-told-me-price,0,0,Lagos governorship election,2026-03-10 09:18:22
121,nairaland,Lagos,"miracle002 : Initially when the allegation of Dangote against NMPDRA boss Ahmed Farouk came up and also against his children schooling abroad I was happy with how Dangote is exposing this people living lavishly. What excited me the most was when Dangote slashed the price of petrol to 699 naira but was angry that Ahmed Farouk approved the importation of billions of litres of petrol for Q1 of 2026. I was also happy when Dangote started fighting against the importation of Petrol claiming that the petrol imported is killing local production and that he is slashing his own petrol price for the good and betterment of Nigerians. I also saw how nairalanders were supporting him with their comments. I was also liking their comments indirectly supporting how Dangote is fighting for the good of the masses But at a point, I began to suspect that something is not right. I began to suspect that I was missing something. I began to suspect the desperation with Which Dangote was going with this fight. I suspected that something was amiss but I could not put them together. I decided I will ask God about it during my midnight prayer. As I was praying in the midnight, I asked God to tell me if Dangote was really fighting for the good of Nigerians. God spoke immediately. He said that Nigerians should not be carried away with the sudden 'care' and 'concern' Dangote is showing to them. He said that he is not fighting for the interest of Nigerians but for his own selfish gain. He wants to monopolise the petroleum industry the same way he had Monopoly in cement and other commodities. He said that Dangote does not want competition, he wants to be in total control and monopoly of the petroleum industry. He said that Dangote wants to kill importation by all means because he wants to be the only one that produces and sells it He also said that the price reduction in his petrol is temporary and once he achieves his selfish aim, Nigerians will see his true color. He then used cement as a case study. He has monopoly over cement production yet cement is expensive. He then said that Dangote is one of the cabals that put Nigeria in this condition we are into. He then said that we Nigerians have short memory, look at how everybody is praising him because of his supposed fight against importation, high rate of petrol and fighting for the masses. He then said that Dangote refinery is a private refinary. What is his business with Petrol importation, how is that his headache. He is even a private citizen and not in power, how will he be preventing people that import petrol from doing their legitimate business. He even mocked Dangote, someone of his caliber, Africa richest man of stooping so low to fight with NMPDRA boss Farouk, even to the extent of investigating his children education abroad and even petitioning him to ICPC on allegations of corruption and living above his means. He is doing all these to bring Farouk down and at the end achieve the monopoly of the petroleum industry. But God said he will fail in his inordinate ambition. He said that as long as He is God, he will never achieve that monopoly. He then said that petrol importation will continue and he cannot stop it He also said that the corruption case he has instituted against Farouk will not see the light of the day. Nigerians be warned, don't be deceived by his supposed 'Fight' against importation and sudden love for the masses. This is thus saith the Lord. Abeg check my profile 👇👇👇 You are not a prophet of God Almighty. I have gone through your past posts and what I can call you is an ethnic jingoist, disgruntled element and impostor",3f97a4d3765e,2026-12-17 07:28:00,https://www.nairaland.com/8582564/what-god-told-me-price,0,0,Lagos governorship election,2026-03-10 09:18:22
122,nairaland,Lagos,God don talk the matter finish.,3f97a4d3765e,2026-12-17 07:28:00,https://www.nairaland.com/8582564/what-god-told-me-price,0,0,Lagos governorship election,2026-03-10 09:18:22
123,nairaland,Lagos,"Obiedun : You are not a prophet of God Almighty. I have gone through your past posts and what I can call you is an ethnic jingoist, disgruntled element and impostor I pity you. It is either you know me but you are envious of me because of where God is taking me to or you are just talking out of ignorance. Don't worry with time you will truly know who you are insulting",3f97a4d3765e,2026-12-17 07:28:00,https://www.nairaland.com/8582564/what-god-told-me-price,0,0,Lagos governorship election,2026-03-10 09:18:22
124,nairaland,Lagos,miracle002 : I pity you. It is either you know me but you are envious of me because of where God is taking me to or you are just talking out of ignorance. Don't worry with time you will truly know who you are insulting Oga God is not taking you anywhere. Waka your own Waka and stop the lies,3f97a4d3765e,2026-12-17 07:28:00,https://www.nairaland.com/8582564/what-god-told-me-price,0,0,Lagos governorship election,2026-03-10 09:18:22
125,nairaland,Lagos,"FriendsAndFans : Oga God is not taking you anywhere. Waka your own Waka and stop the lies Look at them. Envious and jealous people. Demons in human body talking out of hate I know you people already know me but are pretending. No be me create myself. If my mata dey pain you, go hug transformer. No be me create myself. But very soon, you will realise who you are insulting. Your hatred and bitterness against me cannot stop me because I know where I am going and I am almost there",3f97a4d3765e,2026-12-17 07:28:00,https://www.nairaland.com/8582564/what-god-told-me-price,0,0,Lagos governorship election,2026-03-10 09:18:22
126,nairaland,Lagos,"miracle002 : I pity you. It is either you know me but you are envious of me because of where God is taking me to or you are just talking out of ignorance. Don't worry with time you will truly know who you are insulting Your job is not done, go and ask your God whether it was Dangote that prevented the nations owned refinery from working since 25yrs ago? Also ask your God who is paying subsidy for the imported fuel since they said subsidy is gone. Finally, begging openly on social media is not something a spirit filled individual would do. So, connect the dots yourself.",3f97a4d3765e,2026-12-17 07:28:00,https://www.nairaland.com/8582564/what-god-told-me-price,0,0,Lagos governorship election,2026-03-10 09:18:22
127,nairaland,Lagos,"miracle002 : Initially when the allegation of Dangote against NMPDRA boss Ahmed Farouk came up and also against his children schooling abroad I was happy with how Dangote is exposing this people living lavishly. What excited me the most was when Dangote slashed the price of petrol to 699 naira but was angry that Ahmed Farouk approved the importation of billions of litres of petrol for Q1 of 2026. I was also happy when Dangote started fighting against the importation of Petrol claiming that the petrol imported is killing local production and that he is slashing his own petrol price for the good and betterment of Nigerians. I also saw how nairalanders were supporting him with their comments. I was also liking their comments indirectly supporting how Dangote is fighting for the good of the masses But at a point, I began to suspect that something is not right. I began to suspect that I was missing something. I began to suspect the desperation with Which Dangote was going with this fight. I suspected that something was amiss but I could not put them together. I decided I will ask God about it during my midnight prayer. As I was praying in the midnight, I asked God to tell me if Dangote was really fighting for the good of Nigerians. God spoke immediately. He said that Nigerians should not be carried away with the sudden 'care' and 'concern' Dangote is showing to them. He said that he is not fighting for the interest of Nigerians but for his own selfish gain. He wants to monopolise the petroleum industry the same way he had Monopoly in cement and other commodities. He said that Dangote does not want competition, he wants to be in total control and monopoly of the petroleum industry. He said that Dangote wants to kill importation by all means because he wants to be the only one that produces and sells it He also said that the price reduction in his petrol is temporary and once he achieves his selfish aim, Nigerians will see his true color. He then used cement as a case study. He has monopoly over cement production yet cement is expensive. He then said that Dangote is one of the cabals that put Nigeria in this condition we are into. He then said that we Nigerians have short memory, look at how everybody is praising him because of his supposed fight against importation, high rate of petrol and fighting for the masses. He then said that Dangote refinery is a private refinary. What is his business with Petrol importation, how is that his headache. He is even a private citizen and not in power, how will he be preventing people that import petrol from doing their legitimate business. He even mocked Dangote, someone of his caliber, Africa richest man of stooping so low to fight with NMPDRA boss Farouk, even to the extent of investigating his children education abroad and even petitioning him to ICPC on allegations of corruption and living above his means. He is doing all these to bring Farouk down and at the end achieve the monopoly of the petroleum industry. But God said he will fail in his inordinate ambition. He said that as long as He is God, he will never achieve that monopoly. He then said that petrol importation will continue and he cannot stop it He also said that the corruption case he has instituted against Farouk will not see the light of the day. Nigerians be warned, don't be deceived by his supposed 'Fight' against importation and sudden love for the masses. This is thus saith the Lord. Abeg check my profile 👇👇👇 In many places in the Bible, God pronounced woes against false prophets. Those who prophesied lies. Those who prophesied because of money or gains. Those who prophesied because of their bellies. Be careful so that you will not incure the wrath of God. You lie a lot telling people God told you this ,God told you that. Who are you and what do you take God for? Your mate? You had better repent and begin to ask for forgiveness.",3f97a4d3765e,2026-12-17 07:28:00,https://www.nairaland.com/8582564/what-god-told-me-price,0,0,Lagos governorship election,2026-03-10 09:18:22
128,nairaland,Lagos,"SisterAnn : Your job is not done, go and ask your God whether it was Dangote that prevented the nations owned refinery from working since 25yrs ago? Also ask your God who is paying subsidy for the imported fuel since they said subsidy is gone. Finally, begging openly on social media is not something a spirit filled individual would do. So, connect the dots yourself. So because he built a refinary he wants to monopolise it for his selfish ambition One by one keep exposing yourselves. Demons in human body I know you people.",3f97a4d3765e,2026-12-17 07:28:00,https://www.nairaland.com/8582564/what-god-told-me-price,0,0,Lagos governorship election,2026-03-10 09:18:22
129,nairaland,Lagos,"miracle002 : Initially when the allegation of Dangote against NMPDRA boss Ahmed Farouk came up and also against his children schooling abroad I was happy with how Dangote is exposing this people living lavishly. What excited me the most was when Dangote slashed the price of petrol to 699 naira but was angry that Ahmed Farouk approved the importation of billions of litres of petrol for Q1 of 2026. I was also happy when Dangote started fighting against the importation of Petrol claiming that the petrol imported is killing local production and that he is slashing his own petrol price for the good and betterment of Nigerians. I also saw how nairalanders were supporting him with their comments. I was also liking their comments indirectly supporting how Dangote is fighting for the good of the masses But at a point, I began to suspect that something is not right. I began to suspect that I was missing something. I began to suspect the desperation with Which Dangote was going with this fight. I suspected that something was amiss but I could not put them together. I decided I will ask God about it during my midnight prayer. As I was praying in the midnight, I asked God to tell me if Dangote was really fighting for the good of Nigerians. God spoke immediately. He said that Nigerians should not be carried away with the sudden 'care' and 'concern' Dangote is showing to them. He said that he is not fighting for the interest of Nigerians but for his own selfish gain. He wants to monopolise the petroleum industry the same way he had Monopoly in cement and other commodities. He said that Dangote does not want competition, he wants to be in total control and monopoly of the petroleum industry. He said that Dangote wants to kill importation by all means because he wants to be the only one that produces and sells it He also said that the price reduction in his petrol is temporary and once he achieves his selfish aim, Nigerians will see his true color. He then used cement as a case study. He has monopoly over cement production yet cement is expensive. He then said that Dangote is one of the cabals that put Nigeria in this condition we are into. He then said that we Nigerians have short memory, look at how everybody is praising him because of his supposed fight against importation, high rate of petrol and fighting for the masses. He then said that Dangote refinery is a private refinary. What is his business with Petrol importation, how is that his headache. He is even a private citizen and not in power, how will he be preventing people that import petrol from doing their legitimate business. He even mocked Dangote, someone of his caliber, Africa richest man of stooping so low to fight with NMPDRA boss Farouk, even to the extent of investigating his children education abroad and even petitioning him to ICPC on allegations of corruption and living above his means. He is doing all these to bring Farouk down and at the end achieve the monopoly of the petroleum industry. But God said he will fail in his inordinate ambition. He said that as long as He is God, he will never achieve that monopoly. He then said that petrol importation will continue and he cannot stop it He also said that the corruption case he has instituted against Farouk will not see the light of the day. Nigerians be warned, don't be deceived by his supposed 'Fight' against importation and sudden love for the masses. This is thus saith the Lord. Abeg check my profile 👇👇👇 God told you dangote wants to contorl the petrol industry NO be god wey speak to you, na you wey speak to yourself. . There are other refineries coming up And the reason why dangote is the only refinery is because most of you nigerians refused to let your governments remove subsidy, and were busy abusing anyone who suggested it as an IMF stooge. As a result anyone who had licences to build refinery could not because subsidy meant that there was a risk of the refinery losing money. Dangote ended up being the only one because the banks who lent him money knew that if he lost the ability to repay with subsidy retention, they will take over his other businesses and recoup their investment. Had subsidy been removed in 1993, by now there would have been ten refineries and all working...if not more. Because it would have been profitable to run a refinery. Better also go and get a job too mr man and stop begging.",3f97a4d3765e,2026-12-17 07:28:00,https://www.nairaland.com/8582564/what-god-told-me-price,0,0,Lagos governorship election,2026-03-10 09:18:22
130,nairaland,Lagos,"duro4chang : In many places in the Bible, God pronounced woes against false prophets. Those who prophesied lies. Those who prophesied because of money or gains. Those who prophesied because of their bellies. Be careful so that you will not incure the wrath of God. You lie a lot telling people God told you this ,God told you that. Who are you and what do you take God for? Your mate? You had better repent and begin to ask for forgiveness. Look at them. One by one. Keep exposing yourselves. Demons in human body. Wow I am enjoying this. I didn't know that you people are many here in Nairaland. Hahahaha. Na my mata go kill una patapata",3f97a4d3765e,2026-12-17 07:28:00,https://www.nairaland.com/8582564/what-god-told-me-price,0,0,Lagos governorship election,2026-03-10 09:18:22
131,nairaland,Lagos,"This is a wild interpretation of events and a good case of projection. The refiner is not even 6 months old and people expect it to be doing magic already. Abeg, e no go reach 2 years wey we still they buy petrol at N2000 per liter.",3f97a4d3765e,2026-12-17 07:28:00,https://www.nairaland.com/8582564/what-god-told-me-price,0,0,Lagos governorship election,2026-03-10 09:18:22
132,nairaland,Lagos,"nairalanda1 : God told you dangote wants to contorl the petrol industry NO be god wey speak to you, na you wey speak to yourself. . There are other refineries coming up And the reason why dangote is the only refinery is because most of you nigerians refused to let your governments remove subsidy, and were busy abusing anyone who suggested it as an IMF stooge. As a result anyone who had licences to build refinery could not because subsidy meant that there was a risk of the refinery losing money. Better also go and get a job too mr man and stop begging. Wow even you, you are one of them. Keep exposing yourselves. I am already marking you people. I am enjoying this so much. Bitterness hate and envy. No be me create myself",3f97a4d3765e,2026-12-17 07:28:00,https://www.nairaland.com/8582564/what-god-told-me-price,0,0,Lagos governorship election,2026-03-10 09:18:22
133,nairaland,Lagos,"miracle002 : So because he built a refinary he wants to monopolise it for his selfish ambition One by one keep exposing yourselves. Demons in human body I know you people. Oga, go find food chop abeg na morning be this. 😆",3f97a4d3765e,2026-12-17 07:28:00,https://www.nairaland.com/8582564/what-god-told-me-price,0,0,Lagos governorship election,2026-03-10 09:18:22
134,nairaland,Lagos,"SisterAnn : Oga, go find food chop abeg na morning be this. 😆 Hahaha. SisterAnn my foot. Ndi mmuo mmiri in human body. Na me fit you people.",3f97a4d3765e,2026-12-17 07:28:00,https://www.nairaland.com/8582564/what-god-told-me-price,0,0,Lagos governorship election,2026-03-10 09:18:22
135,nairaland,Lagos,"miracle002 : Hahaha. SisterAnn my foot. Ndi mmuo mmiri in human body. Na me fit you people. Hahaha 😃 Like a I said before, go make a bowl of akamu and buy small bread join. You will be alright man of God. 😁",3f97a4d3765e,2026-12-17 07:28:00,https://www.nairaland.com/8582564/what-god-told-me-price,0,0,Lagos governorship election,2026-03-10 09:18:22
136,nairaland,Lagos,"Where are they, keep bringing your comments and insults, I really need to know these demons in human body that are hiding in this form. This my post is doing wonders, look at how it is exposing them one by one. Hate, Jealousy, bitterness",3f97a4d3765e,2026-12-17 07:28:00,https://www.nairaland.com/8582564/what-god-told-me-price,0,0,Lagos governorship election,2026-03-10 09:18:22
137,nairaland,Lagos,"miracle002 : Look at them. Envious and jealous people. Demons in human body talking out of hate I know you people already know me but are pretending. No be me create myself. If my mata dey pain you, go hug transformer. No be me create myself. But very soon, you will realise who you are insulting. Your hatred and bitterness against me cannot stop me because I know where I am going and I am almost there Everything you said here are on naira land comment section. Do your god read naira land posts? I will not be surprised when your god starts reveals on your mandate we shall stand and tinubu anthem. God doesn't talk the way you put it there. From how you write, anyone who knows God knows if it's genuine or not. You spoke from the knowledge acquired in the comment section of naira land and due to your blasphemous nature, you lied against God. I pray, there may still be mercy for you because humanly speaking you don't deserve mercy",3f97a4d3765e,2026-12-17 07:28:00,https://www.nairaland.com/8582564/what-god-told-me-price,0,0,Lagos governorship election,2026-03-10 09:18:22
138,nairaland,Lagos,"miracle002 : Wow even you, you are one of them. Keep exposing yourselves. I am already marking you people. I am enjoying this so much. Bitterness hate and envy. No be me create myself I am not bitter towards you, I am kind of amused you don't have a concept of how economics works. All you are saying is because subsidy has made you believe in price controls, which is the no one reason why many countries have had their economy wasted. Anyway, I hope that Apollo keeps speaking to you well well, he is the sun god, and ye are his servant so...",3f97a4d3765e,2026-12-17 07:28:00,https://www.nairaland.com/8582564/what-god-told-me-price,0,0,Lagos governorship election,2026-03-10 09:18:22
139,nairaland,Lagos,But God wont side Farouk also because he is corrupt. We all know dangote is doing it for his own selfish reason.,3f97a4d3765e,2026-12-17 07:28:00,https://www.nairaland.com/8582564/what-god-told-me-price,0,0,Lagos governorship election,2026-03-10 09:18:22
140,nairaland,Lagos,"miracle002 : Initially when the allegation of Dangote against NMPDRA boss Ahmed Farouk came up and also against his children schooling abroad I was happy with how Dangote is exposing this people living lavishly. What excited me the most was when Dangote slashed the price of petrol to 699 naira but was angry that Ahmed Farouk approved the importation of billions of litres of petrol for Q1 of 2026. I was also happy when Dangote started fighting against the importation of Petrol claiming that the petrol imported is killing local production and that he is slashing his own petrol price for the good and betterment of Nigerians. I also saw how nairalanders were supporting him with their comments. I was also liking their comments indirectly supporting how Dangote is fighting for the good of the masses But at a point, I began to suspect that something is not right. I began to suspect that I was missing something. I began to suspect the desperation with Which Dangote was going with this fight. I suspected that something was amiss but I could not put them together. I decided I will ask God about it during my midnight prayer. As I was praying in the midnight, I asked God to tell me if Dangote was really fighting for the good of Nigerians. God spoke immediately. He said that Nigerians should not be carried away with the sudden 'care' and 'concern' Dangote is showing to them. He said that he is not fighting for the interest of Nigerians but for his own selfish gain. He wants to monopolise the petroleum industry the same way he had Monopoly in cement and other commodities. He said that Dangote does not want competition, he wants to be in total control and monopoly of the petroleum industry. He said that Dangote wants to kill importation by all means because he wants to be the only one that produces and sells it He also said that the price reduction in his petrol is temporary and once he achieves his selfish aim, Nigerians will see his true color. He then used cement as a case study. He has monopoly over cement production yet cement is expensive. He then said that Dangote is one of the cabals that put Nigeria in this condition we are into. He then said that we Nigerians have short memory, look at how everybody is praising him because of his supposed fight against importation, high rate of petrol and fighting for the masses. He then said that Dangote refinery is a private refinary. What is his business with Petrol importation, how is that his headache. He is even a private citizen and not in power, how will he be preventing people that import petrol from doing their legitimate business. He even mocked Dangote, someone of his caliber, Africa richest man of stooping so low to fight with NMPDRA boss Farouk, even to the extent of investigating his children education abroad and even petitioning him to ICPC on allegations of corruption and living above his means. He is doing all these to bring Farouk down and at the end achieve the monopoly of the petroleum industry. But God said he will fail in his inordinate ambition. He said that as long as He is God, he will never achieve that monopoly. He then said that petrol importation will continue and he cannot stop it He also said that the corruption case he has instituted against Farouk will not see the light of the day. Nigerians be warned, don't be deceived by his supposed 'Fight' against importation and sudden love for the masses. This is thus saith the Lord. Abeg check my profile 👇👇👇 God must be your next door neighbor to speak with you so quickly in this matter",3f97a4d3765e,2026-12-17 07:28:00,https://www.nairaland.com/8582564/what-god-told-me-price,0,0,Lagos governorship election,2026-03-10 09:18:22
141,nairaland,Lagos,"This one no even dey pray for God to bless him with his own Dangote kind of wealth, rather he is busy praying for another man's downfall. Na poverty mindset be that",3f97a4d3765e,2026-12-17 07:28:00,https://www.nairaland.com/8582564/what-god-told-me-price,0,0,Lagos governorship election,2026-03-10 09:18:22
142,nairaland,Lagos,"You are a fake and fabricated prophet, please stop soiling the name of the most high. GOD is not communicating with somebody like you.",3f97a4d3765e,2026-12-17 07:28:00,https://www.nairaland.com/8582564/what-god-told-me-price,0,0,Lagos governorship election,2026-03-10 09:18:22
143,nairaland,Lagos,"SisterAnn : Hahaha 😃 Like a I said before, go make a bowl of akamu and buy small bread join. You will be alright man of God. 😁 If not that I created this topic, I wouldn't have known that you are one of them. My brief assignment on this earth is to expose you people because you lots have wrecked havock on the lives of innocent men on this earth Una go heara m wotowoto from me very soon. Watch out",3f97a4d3765e,2026-12-17 07:28:00,https://www.nairaland.com/8582564/what-god-told-me-price,0,0,Lagos governorship election,2026-03-10 09:18:22
144,nairaland,Lagos,"miracle002 : Look at them. Envious and jealous people. Demons in human body talking out of hate I know you people already know me but are pretending. No be me create myself. If my mata dey pain you, go hug transformer. No be me create myself. But very soon, you will realise who you are insulting. Your hatred and bitterness against me cannot stop me because I know where I am going and I am almost there God must have also told you to curse those who didn't agree with your delusion. God is never the author of confusion, and right now you seems to be confused.",3f97a4d3765e,2026-12-17 07:28:00,https://www.nairaland.com/8582564/what-god-told-me-price,0,0,Lagos governorship election,2026-03-10 09:18:22
145,nairaland,Lagos,The monopoly analysis is spot on.,3f97a4d3765e,2026-12-17 07:28:00,https://www.nairaland.com/8582564/what-god-told-me-price,0,0,Lagos governorship election,2026-03-10 09:18:22
146,nairaland,Lagos,"SisterAnn : Hahaha 😃 Like a I said before, go make a bowl of akamu and buy small bread join. You will be alright man of God. 😁 Beans and bread is better for him",3f97a4d3765e,2026-12-17 07:28:00,https://www.nairaland.com/8582564/what-god-told-me-price,0,0,Lagos governorship election,2026-03-10 09:18:22
147,nairaland,Lagos,He wan use dangote trend,3f97a4d3765e,2026-12-17 07:28:00,https://www.nairaland.com/8582564/what-god-told-me-price,0,0,Lagos governorship election,2026-03-10 09:18:22
148,nairaland,Lagos,miracle002 : Look at them. One by one. Keep exposing yourselves. Demons in human body. Wow I am enjoying this. I didn't know that you people are many here in Nairaland. Hahahaha. Na my mata go kill una patapata You are opposite of what you claim to be. A prophet of doom. A disciple of Balaam. The wrath of God is already on all fake prophets.,3f97a4d3765e,2026-12-17 07:28:00,https://www.nairaland.com/8582564/what-god-told-me-price,0,0,Lagos governorship election,2026-03-10 09:18:22
149,nairaland,Lagos,The refinery battle go tough. The fight back go tough. Everywhere go ment.,3f97a4d3765e,2026-12-17 07:28:00,https://www.nairaland.com/8582564/what-god-told-me-price,0,0,Lagos governorship election,2026-03-10 09:18:22
636,nairaland,Lagos,"Initially when the allegation of Dangote against NMPDRA boss Ahmed Farouk came up and also against his children schooling abroad I was happy with how Dangote is exposing this people living lavishly. What excited me the most was when Dangote slashed the price of petrol to 699 naira but was angry that Ahmed Farouk approved the importation of billions of litres of petrol for Q1 of 2026. I was also happy when Dangote started fighting against the importation of Petrol claiming that the petrol imported is killing local production and that he is slashing his own petrol price for the good and betterment of Nigerians. I also saw how nairalanders were supporting him with their comments. I was also liking their comments indirectly supporting how Dangote is fighting for the good of the masses But at a point, I began to suspect that something is not right. I began to suspect that I was missing something. I began to suspect the desperation with Which Dangote was going with this fight. I suspected that something was amiss but I could not put them together. I decided I will ask God about it during my midnight prayer. As I was praying in the midnight, I asked God to tell me if Dangote was really fighting for the good of Nigerians. God spoke immediately. He said that Nigerians should not be carried away with the sudden 'care' and 'concern' Dangote is showing to them. He said that he is not fighting for the interest of Nigerians but for his own selfish gain. He wants to monopolise the petroleum industry the same way he had Monopoly in cement and other commodities. He said that Dangote does not want competition, he wants to be in total control and monopoly of the petroleum industry. He said that Dangote wants to kill importation by all means because he wants to be the only one that produces and sells it He also said that the price reduction in his petrol is temporary and once he achieves his selfish aim, Nigerians will see his true color. He then used cement as a case study. He has monopoly over cement production yet cement is expensive. He then said that Dangote is one of the cabals that put Nigeria in this condition we are into. He then said that we Nigerians have short memory, look at how everybody is praising him because of his supposed fight against importation, high rate of petrol and fighting for the masses. He then said that Dangote refinery is a private refinary. What is his business with Petrol importation, how is that his headache. He is even a private citizen and not in power, how will he be preventing people that import petrol from doing their legitimate business. He even mocked Dangote, someone of his caliber, Africa richest man of stooping so low to fight with NMPDRA boss Farouk, even to the extent of investigating his children education abroad and even petitioning him to ICPC on allegations of corruption and living above his means. He is doing all these to bring Farouk down and at the end achieve the monopoly of the petroleum industry. But God said he will fail in his inordinate ambition. He said that as long as He is God, he will never achieve that monopoly. He then said that petrol importation will continue and he cannot stop it He also said that the corruption case he has instituted against Farouk will not see the light of the day. Nigerians be warned, don't be deceived by his supposed 'Fight' against importation and sudden love for the masses. This is thus saith the Lord. Abeg check my profile 👇👇👇",3f97a4d3765e,2026-12-17 07:28:00,https://www.nairaland.com/8582564/what-god-told-me-price,0,0,Lagos governorship election,2026-03-10 13:41:14
637,nairaland,Lagos,"miracle002 : Initially when the allegation of Dangote against NMPDRA boss Ahmed Farouk came up and also against his children schooling abroad I was happy with how Dangote is exposing this people living lavishly. What excited me the most was when Dangote slashed the price of petrol to 699 naira but was angry that Ahmed Farouk approved the importation of billions of litres of petrol for Q1 of 2026. I was also happy when Dangote started fighting against the importation of Petrol claiming that the petrol imported is killing local production and that he is slashing his own petrol price for the good and betterment of Nigerians. I also saw how nairalanders were supporting him with their comments. I was also liking their comments indirectly supporting how Dangote is fighting for the good of the masses But at a point, I began to suspect that something is not right. I began to suspect that I was missing something. I began to suspect the desperation with Which Dangote was going with this fight. I suspected that something was amiss but I could not put them together. I decided I will ask God about it during my midnight prayer. As I was praying in the midnight, I asked God to tell me if Dangote was really fighting for the good of Nigerians. God spoke immediately. He said that Nigerians should not be carried away with the sudden 'care' and 'concern' Dangote is showing to them. He said that he is not fighting for the interest of Nigerians but for his own selfish gain. He wants to monopolise the petroleum industry the same way he had Monopoly in cement and other commodities. He said that Dangote does not want competition, he wants to be in total control and monopoly of the petroleum industry. He said that Dangote wants to kill importation by all means because he wants to be the only one that produces and sells it He also said that the price reduction in his petrol is temporary and once he achieves his selfish aim, Nigerians will see his true color. He then used cement as a case study. He has monopoly over cement production yet cement is expensive. He then said that Dangote is one of the cabals that put Nigeria in this condition we are into. He then said that we Nigerians have short memory, look at how everybody is praising him because of his supposed fight against importation, high rate of petrol and fighting for the masses. He then said that Dangote refinery is a private refinary. What is his business with Petrol importation, how is that his headache. He is even a private citizen and not in power, how will he be preventing people that import petrol from doing their legitimate business. He even mocked Dangote, someone of his caliber, Africa richest man of stooping so low to fight with NMPDRA boss Farouk, even to the extent of investigating his children education abroad and even petitioning him to ICPC on allegations of corruption and living above his means. He is doing all these to bring Farouk down and at the end achieve the monopoly of the petroleum industry. But God said he will fail in his inordinate ambition. He said that as long as He is God, he will never achieve that monopoly. He then said that petrol importation will continue and he cannot stop it He also said that the corruption case he has instituted against Farouk will not see the light of the day. Nigerians be warned, don't be deceived by his supposed 'Fight' against importation and sudden love for the masses. This is thus saith the Lord. Abeg check my profile 👇👇👇 You are not a prophet of God Almighty. I have gone through your past posts and what I can call you is an ethnic jingoist, disgruntled element and impostor",3f97a4d3765e,2026-12-17 07:28:00,https://www.nairaland.com/8582564/what-god-told-me-price,0,0,Lagos governorship election,2026-03-10 13:41:14
638,nairaland,Lagos,God don talk the matter finish.,3f97a4d3765e,2026-12-17 07:28:00,https://www.nairaland.com/8582564/what-god-told-me-price,0,0,Lagos governorship election,2026-03-10 13:41:14
639,nairaland,Lagos,"Obiedun : You are not a prophet of God Almighty. I have gone through your past posts and what I can call you is an ethnic jingoist, disgruntled element and impostor I pity you. It is either you know me but you are envious of me because of where God is taking me to or you are just talking out of ignorance. Don't worry with time you will truly know who you are insulting",3f97a4d3765e,2026-12-17 07:28:00,https://www.nairaland.com/8582564/what-god-told-me-price,0,0,Lagos governorship election,2026-03-10 13:41:14
640,nairaland,Lagos,miracle002 : I pity you. It is either you know me but you are envious of me because of where God is taking me to or you are just talking out of ignorance. Don't worry with time you will truly know who you are insulting Oga God is not taking you anywhere. Waka your own Waka and stop the lies,3f97a4d3765e,2026-12-17 07:28:00,https://www.nairaland.com/8582564/what-god-told-me-price,0,0,Lagos governorship election,2026-03-10 13:41:14
